SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
NHPC, N5, 01-Jan-2018, 1235.35, 1235.60, 1235.60, 1235.60, 1235.60, 1235.60, 1235.60, 20, 0.25, 1, 20, 100.00
NHPC, N6, 01-Jan-2018, 1331.94, 1332.00, 1332.00, 1316.00, 1320.00, 1320.00, 1325.39, 875, 11.60, 13, 650, 74.29
NIACL, EQ, 01-Jan-2018, 601.10, 607.85, 617.80, 607.85, 611.90, 610.60, 612.40, 45410, 278.09, 1583, 22096, 48.66
NIBL, EQ, 01-Jan-2018, 29.40, 29.20, 30.00, 29.00, 29.75, 29.75, 29.77, 26160, 7.79, 163, 16817, 64.29
NIF100IWIN, EQ, 01-Jan-2018, 114.73, 115.31, 115.50, 114.40, 114.40, 114.40, 115.29, 1763, 2.03, 68, 1763, 100.00
NIFTYBEES, EQ, 01-Jan-2018, 1084.48, 1084.99, 1085.95, 1075.00, 1075.00, 1078.14, 1079.40, 42545, 459.23, 754, 28769, 67.62
NIFTYIWIN, EQ, 01-Jan-2018, 107.87, 108.00, 108.43, 107.01, 107.48, 107.49, 108.20, 60395, 65.34, 4489, 34310, 56.81
NIITLTD, EQ, 01-Jan-2018, 103.00, 103.95, 105.20, 101.35, 101.75, 101.85, 103.39, 637152, 658.72, 4762, 349575, 54.87
NIITTECH, EQ, 01-Jan-2018, 645.05, 646.00, 663.00, 638.20, 657.00, 653.80, 651.74, 213259, 1389.89, 5470, 39588, 18.56
NILAINFRA, EQ, 01-Jan-2018, 26.85, 26.65, 28.40, 26.65, 27.10, 27.15, 27.67, 5293065, 1464.50, 6677, 1329546, 25.12
NILKAMAL, EQ, 01-Jan-2018, 1837.25, 1859.80, 1871.00, 1844.95, 1863.80, 1854.25, 1855.27, 39136, 726.08, 2367, 11340, 28.98
NIPPOBATRY, EQ, 01-Jan-2018, 885.65, 908.00, 911.00, 885.05, 891.10, 892.15, 900.98, 2983, 26.88, 145, 2134, 71.54
NITCO, EQ, 01-Jan-2018, 109.75, 109.10, 119.80, 108.30, 114.85, 114.80, 115.86, 883179, 1023.21, 7820, 360504, 40.82
NITESHEST, EQ, 01-Jan-2018, 13.80, 14.05, 14.30, 13.75, 13.80, 13.85, 14.02, 475192, 66.62, 963, 316080, 66.52
NITINFIRE, EQ, 01-Jan-2018, 6.75, 7.00, 7.40, 6.65, 7.40, 7.40, 7.26, 1542263, 112.01, 1394, 889889, 57.70
NITINSPIN, EQ, 01-Jan-2018, 115.60, 115.05, 119.05, 115.05, 116.00, 115.95, 116.82, 162124, 189.39, 1035, 101689, 62.72
NITIRAJ, SM, 01-Jan-2018, 85.95, 86.00, 87.95, 84.50, 84.90, 84.90, 85.98, 8400, 7.22, 7, 7200, 85.71
NKIND, BE, 01-Jan-2018, 53.15, 51.00, 55.80, 51.00, 55.80, 55.80, 53.12, 3673, 1.95, 35, -, -
NLCINDIA, EQ, 01-Jan-2018, 109.60, 110.05, 110.90, 108.25, 108.30, 108.40, 109.02, 654101, 713.12, 7453, 403813, 61.74
NMDC, EQ, 01-Jan-2018, 137.80, 137.90, 144.00, 137.45, 141.05, 141.05, 141.48, 5570533, 7881.34, 42312, 1960113, 35.19
NOCIL, EQ, 01-Jan-2018, 181.75, 182.85, 183.55, 181.25, 182.30, 182.20, 182.19, 326614, 595.05, 4030, 162621, 49.79
NOIDATOLL, EQ, 01-Jan-2018, 13.10, 13.35, 14.25, 13.10, 13.50, 13.55, 13.70, 330161, 45.24, 719, 226440, 68.58
NRAIL, EQ, 01-Jan-2018, 441.05, 442.00, 442.00, 425.00, 437.00, 430.15, 432.32, 25751, 111.33, 1025, 12829, 49.82
NRBBEARING, EQ, 01-Jan-2018, 172.70, 173.60, 173.75, 167.00, 167.00, 167.80, 170.70, 163736, 279.49, 2011, 110180, 67.29
NSIL, EQ, 01-Jan-2018, 1440.60, 1475.00, 1475.00, 1412.05, 1430.00, 1443.50, 1446.19, 2446, 35.37, 68, 178, 7.28
NTL, BE, 01-Jan-2018, 4.65, 4.65, 4.85, 4.50, 4.75, 4.60, 4.69, 60138, 2.82, 120, -, -
NTPC, EQ, 01-Jan-2018, 177.00, 177.05, 177.35, 175.70, 176.50, 176.55, 176.57, 5574802, 9843.21, 22445, 3990706, 71.58
NTPC, N4, 01-Jan-2018, 1174.99, 1150.00, 1150.00, 1132.00, 1132.00, 1132.00, 1149.65, 51, 0.59, 3, 51, 100.00
NTPC, N6, 01-Jan-2018, 1288.00, 1317.99, 1317.99, 1317.99, 1317.99, 1317.99, 1317.99, 1, 0.01, 1, 1, 100.00
NTPC, N7, 01-Jan-2018, 13.63, 13.60, 13.70, 13.60, 13.66, 13.69, 13.66, 27309, 3.73, 104, 27309, 100.00
NTPC, NB, 01-Jan-2018, 1091.00, 1090.99, 1091.00, 1090.99, 1091.00, 1091.00, 1091.00, 145, 1.58, 3, 145, 100.00
NTPC, NC, 01-Jan-2018, 1115.00, 1110.05, 1144.90, 1110.05, 1144.90, 1144.90, 1119.64, 109, 1.22, 2, 79, 72.48
NUCLEUS, EQ, 01-Jan-2018, 520.60, 521.00, 533.00, 506.05, 507.95, 509.05, 521.84, 46766, 244.04, 1853, 13841, 29.60
NUTEK, EQ, 01-Jan-2018, 1.65, 1.70, 1.70, 1.60, 1.60, 1.60, 1.63, 1531341, 25.00, 340, 907097, 59.24
NV20IWIN, EQ, 01-Jan-2018, 48.05, 47.96, 47.96, 47.96, 47.96, 47.96, 47.96, 2, 0.00, 1, 2, 100.00
OBEROIRLTY, EQ, 01-Jan-2018, 481.20, 484.00, 492.50, 475.05, 480.00, 480.20, 487.78, 224567, 1095.39, 4827, 79761, 35.52
OCCL, EQ, 01-Jan-2018, 1238.80, 1234.00, 1240.05, 1210.10, 1225.00, 1229.80, 1228.08, 6585, 80.87, 399, 4898, 74.38
OCL, EQ, 01-Jan-2018, 1524.35, 1526.15, 1526.15, 1495.00, 1505.70, 1503.60, 1511.88, 8161, 123.38, 435, 5084, 62.30
OFSS, EQ, 01-Jan-2018, 4098.05, 4100.00, 4130.20, 4042.75, 4046.65, 4066.75, 4077.97, 6804, 277.47, 966, 2875, 42.25
OIL, EQ, 01-Jan-2018, 371.50, 374.00, 377.35, 372.00, 373.75, 372.95, 375.04, 471037, 1766.55, 5775, 84007, 17.83
OILCOUNTUB, EQ, 01-Jan-2018, 52.00, 52.35, 54.50, 51.40, 53.65, 53.50, 53.16, 115383, 61.34, 819, 76769, 66.53
OISL, BE, 01-Jan-2018, 4.00, 4.10, 4.20, 4.10, 4.20, 4.20, 4.16, 181186, 7.53, 107, -, -
OMAXAUTO, EQ, 01-Jan-2018, 97.20, 97.90, 102.40, 94.20, 97.00, 96.75, 98.86, 295001, 291.65, 2677, 121370, 41.14
OMAXE, EQ, 01-Jan-2018, 230.50, 230.85, 232.50, 228.45, 229.50, 229.00, 230.59, 537780, 1240.04, 6507, 66684, 12.40
OMFURN, SM, 01-Jan-2018, 24.75, 25.00, 26.50, 25.00, 26.50, 26.50, 25.88, 24000, 6.21, 4, 24000, 100.00
OMKARCHEM, EQ, 01-Jan-2018, 73.50, 73.95, 75.45, 73.55, 74.10, 74.05, 74.43, 106536, 79.29, 979, 55674, 52.26
OMMETALS, EQ, 01-Jan-2018, 65.70, 65.70, 67.25, 64.60, 65.55, 65.70, 66.31, 170988, 113.38, 1222, 105383, 61.63
ONELIFECAP, BE, 01-Jan-2018, 26.35, 26.80, 27.30, 25.40, 27.25, 26.70, 26.60, 7214, 1.92, 50, -, -
ONEPOINT, SM, 01-Jan-2018, 97.15, 98.75, 110.85, 98.15, 105.35, 105.40, 104.68, 1232000, 1289.63, 583, 592000, 48.05
ONGC, EQ, 01-Jan-2018, 195.20, 195.20, 195.70, 192.00, 192.00, 192.35, 193.45, 5899565, 11412.44, 21687, 3617168, 61.31
ONMOBILE, EQ, 01-Jan-2018, 56.75, 57.50, 59.20, 56.65, 58.50, 58.45, 58.12, 445511, 258.92, 2616, 202976, 45.56
ONWARDTEC, EQ, 01-Jan-2018, 138.05, 138.05, 138.10, 134.80, 135.80, 135.55, 136.44, 57387, 78.30, 1422, 29583, 51.55
OPTIEMUS, BE, 01-Jan-2018, 163.90, 170.95, 172.05, 169.00, 172.05, 172.05, 171.81, 103101, 177.14, 280, -, -
OPTOCIRCUI, BE, 01-Jan-2018, 9.75, 9.85, 10.20, 9.85, 10.20, 10.20, 10.18, 472106, 48.04, 687, -, -
ORBITCORP, BZ, 01-Jan-2018, 1.50, 1.50, 1.55, 1.50, 1.55, 1.55, 1.55, 30291, 0.47, 33, -, -
ORBTEXP, EQ, 01-Jan-2018, 158.00, 160.10, 160.10, 155.00, 156.50, 156.85, 157.40, 5863, 9.23, 209, 3906, 66.62
ORCHIDPHAR, BE, 01-Jan-2018, 18.70, 18.45, 19.00, 18.30, 18.80, 18.90, 18.73, 609869, 114.23, 815, -, -
ORICONENT, EQ, 01-Jan-2018, 59.15, 59.50, 61.00, 59.00, 59.50, 59.65, 59.88, 356246, 213.32, 1984, 189663, 53.24
ORIENTABRA, EQ, 01-Jan-2018, 53.10, 55.40, 55.75, 54.05, 55.75, 55.75, 55.54, 100723, 55.94, 626, 77885, 77.33
ORIENTALTL, BE, 01-Jan-2018, 16.75, 16.15, 16.95, 16.00, 16.00, 16.15, 16.30, 21130, 3.44, 59, -, -
ORIENTBANK, EQ, 01-Jan-2018, 120.70, 121.00, 123.70, 121.00, 122.10, 121.90, 122.39, 1441221, 1763.91, 6003, 181059, 12.56
ORIENTBELL, EQ, 01-Jan-2018, 312.10, 318.65, 318.65, 310.90, 311.20, 312.75, 313.94, 16260, 51.05, 366, 10196, 62.71
ORIENTCEM, EQ, 01-Jan-2018, 170.95, 170.40, 171.40, 167.05, 168.00, 167.70, 169.46, 100654, 170.57, 1167, 69987, 69.53
ORIENTHOT, EQ, 01-Jan-2018, 41.70, 41.65, 42.20, 40.40, 40.90, 40.95, 41.58, 92917, 38.63, 533, 73123, 78.70
ORIENTLTD, EQ, 01-Jan-2018, 216.25, 216.25, 218.90, 207.10, 216.05, 217.40, 215.89, 53219, 114.89, 235, 1834, 3.45
ORIENTPPR, EQ, 01-Jan-2018, 141.50, 142.80, 164.40, 141.00, 153.65, 154.20, 153.78, 3106347, 4776.79, 22009, 1081851, 34.83
ORIENTREF, EQ, 01-Jan-2018, 166.45, 169.75, 173.10, 163.75, 165.00, 164.55, 167.68, 47346, 79.39, 470, 35636, 75.27
ORISSAMINE, EQ, 01-Jan-2018, 1974.55, 1970.35, 2009.00, 1964.95, 1966.00, 1973.80, 1990.76, 3997, 79.57, 637, 2076, 51.94
ORTEL, EQ, 01-Jan-2018, 33.10, 34.30, 34.30, 32.80, 34.00, 33.40, 33.60, 86961, 29.22, 140, 79685, 91.63
ORTINLABSS, EQ, 01-Jan-2018, 30.50, 31.00, 32.20, 30.55, 31.30, 30.85, 31.39, 145027, 45.53, 707, 90041, 62.09
PAEL, BE, 01-Jan-2018, 8.10, 8.10, 8.50, 7.75, 8.50, 8.50, 8.34, 3973, 0.33, 26, -, -
PAGEIND, EQ, 01-Jan-2018, 25541.55, 25430.00, 25780.70, 24858.50, 25160.00, 25212.95, 25457.94, 13293, 3384.12, 5686, 5525, 41.56
PALASHSECU, BE, 01-Jan-2018, 82.45, 84.50, 85.00, 82.50, 83.45, 83.45, 83.66, 2810, 2.35, 38, -, -
PALREDTEC, EQ, 01-Jan-2018, 87.75, 90.85, 94.95, 89.05, 91.00, 90.10, 91.62, 8219, 7.53, 206, 4178, 50.83
PANACEABIO, EQ, 01-Jan-2018, 243.00, 243.90, 246.85, 241.00, 241.50, 242.10, 244.05, 67916, 165.75, 2285, 27013, 39.77
PANAMAPET, EQ, 01-Jan-2018, 249.00, 252.00, 253.45, 240.50, 244.50, 243.80, 247.79, 34284, 84.95, 1145, 18712, 54.58
PANORAMUNI, EQ, 01-Jan-2018, 11.15, 11.60, 12.75, 11.50, 11.60, 12.00, 12.10, 325564, 39.40, 760, 206722, 63.50
PANSARI, SM, 01-Jan-2018, 16.50, 17.50, 19.80, 17.50, 19.80, 19.80, 18.60, 24000, 4.46, 4, 18000, 75.00
PAPERPROD, EQ, 01-Jan-2018, 355.00, 355.55, 356.95, 351.00, 355.00, 355.20, 354.55, 17748, 62.93, 382, 11336, 63.87
PARABDRUGS, BE, 01-Jan-2018, 8.50, 8.25, 8.90, 8.25, 8.85, 8.85, 8.68, 27536, 2.39, 87, -, -
PARACABLES, EQ, 01-Jan-2018, 17.30, 16.80, 17.30, 16.45, 16.45, 16.45, 16.51, 422065, 69.69, 551, 248688, 58.92
PARAGMILK, EQ, 01-Jan-2018, 298.15, 297.95, 300.90, 295.10, 299.85, 297.90, 297.62, 357237, 1063.22, 3787, 144675, 40.50
PARSVNATH, EQ, 01-Jan-2018, 30.25, 29.05, 30.65, 29.05, 30.00, 30.05, 30.22, 103348, 31.23, 438, 60898, 58.93
PASHUPATI, SM, 01-Jan-2018, 73.50, 74.00, 74.00, 74.00, 74.00, 74.00, 74.00, 1600, 1.18, 1, 1600, 100.00
PATELENG, EQ, 01-Jan-2018, 77.90, 76.30, 79.00, 76.20, 76.90, 77.00, 77.60, 767510, 595.60, 3683, 422333, 55.03
PATINTLOG, EQ, 01-Jan-2018, 79.85, 80.35, 85.00, 80.35, 82.55, 82.20, 82.73, 251520, 208.09, 2271, 74753, 29.72
PATSPINLTD, EQ, 01-Jan-2018, 29.65, 30.95, 31.10, 29.30, 31.10, 31.10, 30.94, 48959, 15.15, 143, 44266, 90.41
PBAINFRA, EQ, 01-Jan-2018, 26.25, 25.90, 25.90, 23.00, 24.55, 24.70, 24.90, 180769, 45.01, 1342, 97042, 53.68
PCJEWELLER, EQ, 01-Jan-2018, 456.75, 459.70, 474.75, 457.95, 470.55, 469.25, 468.76, 1506121, 7060.16, 16112, 288435, 19.15
PDMJEPAPER, EQ, 01-Jan-2018, 28.70, 28.40, 29.80, 28.10, 28.75, 28.75, 29.07, 72488, 21.07, 314, 40317, 55.62
PDPL, EQ, 01-Jan-2018, 25.55, 26.00, 26.00, 23.00, 24.30, 24.20, 23.82, 173582, 41.34, 761, 88746, 51.13
PDSMFL, EQ, 01-Jan-2018, 303.30, 303.30, 308.70, 295.00, 305.00, 305.60, 304.02, 7698, 23.40, 179, 5001, 64.96
PDUMJEIND, BE, 01-Jan-2018, 11.60, 12.15, 12.15, 11.60, 11.75, 11.75, 11.69, 498, 0.06, 4, -, -
PDUMJEPULP, EQ, 01-Jan-2018, 30.10, 30.75, 32.95, 29.75, 30.80, 30.60, 31.44, 202193, 63.58, 814, 83820, 41.46
PEARLPOLY, EQ, 01-Jan-2018, 33.90, 34.05, 40.25, 33.50, 37.25, 37.15, 38.46, 124844, 48.01, 809, 58396, 46.78
PEL, EQ, 01-Jan-2018, 2867.25, 2860.00, 2894.00, 2835.10, 2849.00, 2844.50, 2867.86, 48303, 1385.26, 4797, 13021, 26.96
PENIND, EQ, 01-Jan-2018, 68.75, 69.35, 71.40, 67.05, 68.95, 68.35, 69.91, 811254, 567.13, 5140, 497462, 61.32
PENINLAND, EQ, 01-Jan-2018, 33.45, 33.50, 36.30, 33.35, 34.70, 34.80, 35.17, 2556538, 899.15, 9740, 1479049, 57.85
PENPEBS, EQ, 01-Jan-2018, 99.55, 99.00, 102.20, 98.20, 98.40, 98.55, 99.95, 29396, 29.38, 240, 21070, 71.68
PERSISTENT, EQ, 01-Jan-2018, 718.00, 720.00, 726.00, 705.05, 714.00, 711.80, 717.10, 101524, 728.02, 5206, 51999, 51.22
PETRONENGG, EQ, 01-Jan-2018, 143.90, 144.00, 146.85, 137.50, 140.75, 139.85, 140.78, 7032, 9.90, 167, 4184, 59.50
PETRONET, EQ, 01-Jan-2018, 254.75, 254.00, 259.35, 252.00, 256.00, 255.90, 256.99, 2140136, 5499.85, 20477, 842511, 39.37
PFC, EQ, 01-Jan-2018, 121.75, 121.40, 125.50, 121.30, 124.00, 123.80, 123.97, 6640773, 8232.74, 32114, 2270634, 34.19
PFC, N2, 01-Jan-2018, 1077.00, 1085.00, 1089.97, 1080.80, 1089.00, 1089.00, 1081.43, 4852, 52.47, 17, 4850, 99.96
PFC, N3, 01-Jan-2018, 1138.05, 1131.00, 1131.00, 1131.00, 1131.00, 1131.00, 1131.00, 14, 0.16, 2, 14, 100.00
PFC, N4, 01-Jan-2018, 1091.00, 1093.00, 1093.00, 1091.00, 1091.00, 1091.00, 1091.13, 75, 0.82, 3, 75, 100.00
PFC, N8, 01-Jan-2018, 1267.00, 1278.60, 1278.60, 1267.00, 1278.00, 1278.00, 1267.59, 221, 2.80, 11, 217, 98.19
PFIZER, EQ, 01-Jan-2018, 2062.95, 2077.45, 2078.95, 2035.30, 2055.00, 2046.65, 2059.19, 7453, 153.47, 899, 4380, 58.77
PFOCUS, EQ, 01-Jan-2018, 125.30, 126.00, 133.10, 122.00, 125.50, 125.55, 128.77, 887227, 1142.48, 6784, 330149, 37.21
PFS, EQ, 01-Jan-2018, 37.30, 37.90, 38.40, 37.60, 37.80, 37.85, 38.05, 2127885, 809.75, 5182, 1134251, 53.30
PGEL, EQ, 01-Jan-2018, 423.55, 425.80, 429.25, 406.60, 418.00, 416.75, 420.54, 34390, 144.62, 1095, 17604, 51.19
PGHH, EQ, 01-Jan-2018, 9395.80, 9489.75, 9550.00, 9370.05, 9500.00, 9475.00, 9479.21, 2646, 250.82, 754, 1477, 55.82
PGIL, EQ, 01-Jan-2018, 137.80, 146.90, 146.90, 140.10, 141.20, 141.50, 143.25, 29013, 41.56, 717, 15269, 52.63
PHILIPCARB, EQ, 01-Jan-2018, 975.30, 979.95, 988.00, 958.05, 965.40, 966.05, 976.23, 147891, 1443.75, 5547, 42303, 28.60
PHOENIXLTD, EQ, 01-Jan-2018, 626.95, 649.80, 664.40, 627.00, 631.00, 633.65, 652.02, 136550, 890.34, 4562, 27405, 20.07
PIDILITIND, EQ, 01-Jan-2018, 902.20, 904.95, 908.80, 898.00, 900.80, 900.00, 902.87, 160477, 1448.90, 5062, 70661, 44.03
PIIND, EQ, 01-Jan-2018, 962.50, 968.80, 968.80, 952.00, 956.35, 958.65, 960.85, 15293, 146.94, 1114, 6288, 41.12
PILANIINVS, BE, 01-Jan-2018, 3186.65, 3210.00, 3248.00, 3170.00, 3170.00, 3178.75, 3211.75, 559, 17.95, 74, -, -
PILITA, BE, 01-Jan-2018, 14.30, 14.50, 14.75, 14.50, 14.50, 14.50, 14.57, 24989, 3.64, 36, -, -
PINCON, EQ, 01-Jan-2018, 35.00, 35.20, 36.50, 34.40, 35.90, 35.70, 35.46, 760267, 269.59, 2740, 486551, 64.00
PIONDIST, EQ, 01-Jan-2018, 207.10, 205.00, 212.00, 201.50, 204.00, 203.40, 205.20, 20387, 41.83, 459, 14467, 70.96
PIONEEREMB, EQ, 01-Jan-2018, 38.90, 39.00, 39.50, 38.05, 38.95, 38.65, 38.68, 17560, 6.79, 258, 11472, 65.33
PIRPHYTO, BE, 01-Jan-2018, 44.00, 41.80, 41.80, 41.80, 41.80, 41.80, 41.80, 90, 0.04, 1, -, -
PITTILAM, EQ, 01-Jan-2018, 106.45, 106.85, 106.85, 102.50, 103.70, 103.15, 103.79, 162407, 168.56, 2091, 82786, 50.97
PKTEA, EQ, 01-Jan-2018, 398.10, 408.00, 424.40, 382.20, 402.50, 403.20, 413.90, 24324, 100.68, 986, 10725, 44.09
PLASTIBLEN, EQ, 01-Jan-2018, 242.45, 245.45, 245.45, 237.10, 239.00, 239.45, 240.25, 9545, 22.93, 403, 5985, 62.70
PNB, EQ, 01-Jan-2018, 171.40, 172.95, 173.40, 168.90, 169.70, 169.75, 171.31, 7869149, 13480.32, 35893, 1423821, 18.09
PNBGILTS, EQ, 01-Jan-2018, 47.30, 47.30, 47.90, 47.05, 47.40, 47.35, 47.48, 230364, 109.37, 1013, 136848, 59.41
PNBHOUSING, EQ, 01-Jan-2018, 1340.35, 1343.90, 1362.00, 1322.00, 1331.05, 1331.85, 1345.94, 90176, 1213.72, 4453, 46018, 51.03
PNC, BE, 01-Jan-2018, 25.05, 26.30, 26.30, 25.05, 25.60, 25.60, 25.71, 6832, 1.76, 43, -, -
PNCINFRA, EQ, 01-Jan-2018, 203.60, 202.50, 215.45, 202.00, 209.30, 211.50, 211.18, 471499, 995.72, 5292, 269992, 57.26
POCHIRAJU, EQ, 01-Jan-2018, 5.35, 5.15, 5.85, 5.15, 5.85, 5.85, 5.79, 124958, 7.23, 188, 85229, 68.21
PODDARHOUS, EQ, 01-Jan-2018, 1368.70, 1355.05, 1388.95, 1355.00, 1355.00, 1355.00, 1369.41, 1069, 14.64, 24, 1051, 98.32
PODDARMENT, EQ, 01-Jan-2018, 298.05, 303.90, 303.95, 293.05, 293.05, 294.55, 296.05, 6560, 19.42, 242, 4883, 74.44
POKARNA, EQ, 01-Jan-2018, 213.50, 215.65, 221.30, 212.50, 215.50, 214.00, 215.28, 39725, 85.52, 829, 27609, 69.50
POLARIS, EQ, 01-Jan-2018, 392.60, 392.60, 396.50, 389.50, 395.00, 393.20, 393.84, 50819, 200.14, 970, 31149, 61.29
POLYMED, EQ, 01-Jan-2018, 279.25, 282.95, 283.50, 278.00, 278.00, 279.05, 280.12, 6118, 17.14, 148, 4459, 72.88
POLYPLEX, EQ, 01-Jan-2018, 551.90, 556.80, 560.05, 548.00, 548.00, 552.60, 553.05, 35415, 195.86, 579, 27725, 78.29
PONNIERODE, EQ, 01-Jan-2018, 164.75, 171.40, 175.00, 169.00, 173.95, 173.25, 172.93, 5077, 8.78, 171, 3743, 73.72
POWERGRID, EQ, 01-Jan-2018, 200.35, 199.05, 201.75, 199.05, 200.45, 200.20, 200.50, 3593261, 7204.61, 37892, 2197841, 61.17
POWERMECH, EQ, 01-Jan-2018, 737.75, 755.00, 787.80, 747.10, 757.95, 756.85, 761.67, 76976, 586.30, 3515, 36503, 47.42
PPAP, EQ, 01-Jan-2018, 698.40, 699.90, 723.10, 692.00, 708.90, 708.50, 709.23, 89179, 632.49, 3921, 29642, 33.24
PRABHAT, EQ, 01-Jan-2018, 225.55, 226.65, 226.80, 219.00, 221.05, 220.80, 222.26, 195634, 434.82, 3373, 69221, 35.38
PRAENG, EQ, 01-Jan-2018, 14.90, 14.90, 15.60, 14.60, 15.35, 15.30, 15.40, 179852, 27.70, 428, 134004, 74.51
PRAJIND, EQ, 01-Jan-2018, 111.85, 111.20, 114.80, 111.05, 112.15, 111.75, 113.04, 1466241, 1657.49, 8287, 541352, 36.92
PRAKASH, EQ, 01-Jan-2018, 195.80, 196.60, 209.80, 194.55, 201.75, 199.15, 203.11, 4326145, 8786.63, 35950, 1549314, 35.81
PRAKASHCON, EQ, 01-Jan-2018, 7.20, 7.50, 7.50, 7.35, 7.45, 7.40, 7.41, 1323657, 98.03, 1049, 918815, 69.41
PRAKASHSTL, BE, 01-Jan-2018, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 126000, 0.32, 21, -, -
PRATIBHA, BE, 01-Jan-2018, 7.85, 7.80, 8.00, 7.60, 7.95, 7.75, 7.82, 223114, 17.45, 331, -, -
PRECAM, EQ, 01-Jan-2018, 131.70, 132.95, 142.00, 131.30, 137.95, 137.55, 139.11, 511045, 710.93, 6120, 169891, 33.24
PRECOT, EQ, 01-Jan-2018, 94.80, 94.00, 96.15, 94.00, 94.90, 94.30, 95.25, 6699, 6.38, 94, 5757, 85.94
PRECWIRE, EQ, 01-Jan-2018, 293.80, 295.85, 295.85, 287.10, 288.00, 288.60, 290.83, 30195, 87.82, 883, 15231, 50.44
PREMEXPLN, EQ, 01-Jan-2018, 432.00, 437.80, 440.00, 427.95, 438.00, 430.30, 434.27, 8477, 36.81, 293, 6345, 74.85
PREMIER, EQ, 01-Jan-2018, 33.55, 34.80, 34.80, 31.70, 32.50, 32.40, 33.46, 38425, 12.86, 414, 21940, 57.10
PREMIERPOL, EQ, 01-Jan-2018, 45.50, 44.00, 47.00, 44.00, 45.00, 45.00, 45.15, 1307, 0.59, 14, 1007, 77.05
PRESSMN, EQ, 01-Jan-2018, 79.30, 79.50, 81.25, 78.15, 79.40, 78.95, 79.29, 103227, 81.85, 713, 65264, 63.22
PRESTIGE, EQ, 01-Jan-2018, 318.15, 320.50, 325.00, 312.75, 315.70, 315.65, 321.25, 99704, 320.30, 2431, 33084, 33.18
PRICOLLTD, EQ, 01-Jan-2018, 115.20, 116.00, 116.00, 113.40, 114.00, 113.95, 114.77, 102057, 117.13, 1023, 69833, 68.43
PRIMESECU, EQ, 01-Jan-2018, 60.50, 60.60, 62.15, 59.00, 59.55, 60.10, 61.18, 98658, 60.35, 527, 62794, 63.65
PRISMCEM, EQ, 01-Jan-2018, 112.95, 113.40, 120.05, 111.90, 116.50, 117.05, 116.37, 328528, 382.31, 3035, 159081, 48.42
PROVOGE, BE, 01-Jan-2018, 8.45, 8.20, 8.85, 8.20, 8.65, 8.65, 8.71, 153375, 13.36, 234, -, -
PROZONINTU, EQ, 01-Jan-2018, 71.65, 71.00, 72.95, 70.95, 71.80, 71.30, 71.99, 321978, 231.79, 3261, 149482, 46.43
PSB, EQ, 01-Jan-2018, 49.00, 49.45, 49.55, 47.75, 48.75, 48.60, 48.74, 131172, 63.93, 757, 79561, 60.65
PSL, EQ, 01-Jan-2018, 4.55, 4.55, 4.75, 4.55, 4.75, 4.75, 4.73, 115401, 5.46, 116, 95619, 82.86
PSPPROJECT, EQ, 01-Jan-2018, 520.00, 520.05, 537.70, 515.55, 522.25, 520.20, 526.10, 39720, 208.97, 1665, 17840, 44.91
PSUBNKBEES, EQ, 01-Jan-2018, 412.57, 415.00, 416.36, 410.00, 411.00, 410.87, 415.82, 9035, 37.57, 53, 9031, 99.96
PTC, EQ, 01-Jan-2018, 118.70, 118.65, 121.45, 117.10, 120.20, 119.75, 119.77, 3292484, 3943.47, 12673, 1224393, 37.19
PTL, BE, 01-Jan-2018, 57.20, 59.15, 59.15, 56.00, 57.50, 56.60, 57.45, 53541, 30.76, 225, -, -
PULZ, SM, 01-Jan-2018, 55.50, 54.05, 55.95, 54.00, 55.00, 54.50, 54.51, 18000, 9.81, 9, 14000, 77.78
PUNJABCHEM, EQ, 01-Jan-2018, 482.50, 486.00, 494.50, 469.00, 469.00, 473.95, 480.36, 20354, 97.77, 614, 13626, 66.95
PUNJLLOYD, EQ, 01-Jan-2018, 24.20, 24.45, 29.00, 24.20, 27.80, 27.50, 27.29, 25972959, 7088.60, 40850, 6801871, 26.19
PURVA, EQ, 01-Jan-2018, 167.15, 166.10, 172.45, 163.70, 164.80, 164.85, 168.77, 577781, 975.11, 5938, 176938, 30.62
PUSHPREALM, SM, 01-Jan-2018, 93.60, 97.50, 97.50, 91.00, 91.00, 91.00, 94.25, 26000, 24.51, 7, 24000, 92.31
PVP, EQ, 01-Jan-2018, 8.10, 8.45, 8.50, 7.40, 8.25, 8.20, 8.27, 1294394, 107.06, 1736, 834889, 64.50
PVR, EQ, 01-Jan-2018, 1411.05, 1424.00, 1444.00, 1411.30, 1422.00, 1423.75, 1429.43, 182104, 2603.04, 6095, 34997, 19.22
QGOLDHALF, EQ, 01-Jan-2018, 1306.55, 1309.00, 1320.00, 1309.00, 1313.20, 1313.95, 1315.39, 210, 2.76, 99, 144, 68.57
QNIFTY, EQ, 01-Jan-2018, 1133.70, 1136.10, 1136.10, 1133.90, 1133.90, 1133.90, 1134.78, 50, 0.57, 4, 50, 100.00
